longitude,latitude,elevation_m
-96.17,32.08,258.7
-96.09,32.08,249.1
-96.01,32.08,238.8
-95.93,32.08,230.4
-95.85,32.08,220.9
-95.77,32.08,213.4
-95.69,32.08,206.3
-95.61,32.08,203.0
-95.53,32.08,198.6
-95.45,32.08,191.3
-95.37,32.08,184.5
-95.29,32.08,177.2
-95.21,32.08,172.7
-95.13,32.08,168.0
-95.05,32.08,168.2
-94.97,32.08,166.3
-94.89,32.08,159.0
-94.81,32.08,157.0
-94.73,32.08,156.7
-94.65,32.08,151.7
-94.57,32.08,148.7
-94.49,32.08,147.5
-94.41,32.08,144.9
-94.33,32.08,141.2
-94.25,32.08,136.2
-94.17,32.08,134.2
-94.09,32.08,126.8
-94.01,32.08,118.6
-93.93,32.08,116.2
-93.85,32.08,116.1
-102.97,32.16,927.0
-102.89,32.16,931.2
-102.81,32.16,944.3
-102.73,32.16,962.0
-102.65,32.16,980.8
-102.57,32.16,998.1
-102.49,32.16,1012.8
-102.41,32.16,1032.7
-102.33,32.16,1052.7
-102.25,32.16,1068.4
-102.17,32.16,1084.3
-102.09,32.16,1102.1
-102.01,32.16,1120.3
-101.93,32.16,1138.2
-101.85,32.16,1152.5
-101.77,32.16,1165.7
-101.69,32.16,1180.4
-101.61,32.16,1188.4
-101.53,32.16,1197.5
-101.45,32.16,1206.7
-101.37,32.16,1210.6
-101.29,32.16,1208.1
-101.21,32.16,1200.5
-101.13,32.16,1188.7
-101.05,32.16,1173.0
-100.97,32.16,1151.5
-100.89,32.16,1128.3
-100.81,32.16,1101.2
-100.73,32.16,1076.4
-100.65,32.16,1056.8
-100.57,32.16,1042.7
-100.49,32.16,1033.6
-100.41,32.16,1034.9
-100.33,32.16,1043.7
-100.25,32.16,1059.6
-100.17,32.16,1081.9
-100.09,32.16,1100.9
-100.01,32.16,1117.9
-99.93,32.16,1131.8
-99.85,32.16,1144.5
-99.77,32.16,1148.3
-99.69,32.16,1147.7
-99.61,32.16,1142.0
-99.53,32.16,1132.1
-99.45,32.16,1118.4
-99.37,32.16,1102.4
-99.29,32.16,1085.6
-99.21,32.16,1066.1
-99.13,32.16,1046.2
-99.05,32.16,1024.6
-98.97,32.16,999.2
-98.89,32.16,972.8
-98.81,32.16,944.3
-98.73,32.16,909.7
-98.65,32.16,867.8
-98.57,32.16,817.7
-98.49,32.16,763.0
-98.41,32.16,701.2
-98.33,32.16,635.9
-98.25,32.16,572.3
-98.17,32.16,516.7
-98.09,32.16,469.7
-98.01,32.16,430.0
-97.93,32.16,407.4
-97.85,32.16,404.1
-97.77,32.16,411.3
-97.69,32.16,425.5
-97.61,32.16,442.7
-97.53,32.16,452.9
-97.45,32.16,456.4
-97.37,32.16,458.7
-97.29,32.16,455.0
-97.21,32.16,444.0
-97.13,32.16,432.3
-97.05,32.16,418.7
-96.97,32.16,403.2
-96.89,32.16,388.6
-96.81,32.16,370.6
-96.73,32.16,351.4
-96.65,32.16,333.7
-96.57,32.16,318.2
-96.49,32.16,306.6
-96.41,32.16,293.7
-96.33,32.16,282.9
-96.25,32.16,268.5
-96.17,32.16,256.8
-96.09,32.16,246.4
-96.01,32.16,236.0
-95.93,32.16,226.7
-95.85,32.16,217.2
-95.77,32.16,213.7
-95.69,32.16,209.9
-95.61,32.16,202.2
-95.53,32.16,192.5
-95.45,32.16,187.0
-95.37,32.16,180.7
-95.29,32.16,176.1
-95.21,32.16,174.5
-95.13,32.16,167.8
-95.05,32.16,165.7
-94.97,32.16,163.1
-94.89,32.16,160.7
-94.81,32.16,159.7
-94.73,32.16,154.4
-94.65,32.16,149.0
-94.57,32.16,145.9
-94.49,32.16,144.2
-94.41,32.16,142.3
-94.33,32.16,139.1
-94.25,32.16,133.4
-94.17,32.16,127.2
-94.09,32.16,122.1
-94.01,32.16,119.0
-93.93,32.16,114.0
-102.97,32.24,942.4
-102.89,32.24,953.5
-102.81,32.24,969.3
-102.73,32.24,987.5
-102.65,32.24,1004.0
-102.57,32.24,1020.5
-102.49,32.24,1032.8
-102.41,32.24,1052.7
-102.33,32.24,1075.7
-102.25,32.24,1093.4
-102.17,32.24,1107.8
-102.09,32.24,1121.5
-102.01,32.24,1138.4
-101.93,32.24,1157.2
-101.85,32.24,1175.1
-101.77,32.24,1190.9
-101.69,32.24,1203.4
-101.61,32.24,1212.6
-101.53,32.24,1221.4
-101.45,32.24,1227.7
-101.37,32.24,1228.7
-101.29,32.24,1226.5
-101.21,32.24,1221.9
-101.13,32.24,1210.5
-101.05,32.24,1190.9
-100.97,32.24,1167.4
-100.89,32.24,1140.8
-100.81,32.24,1113.0
-100.73,32.24,1087.3
-100.65,32.24,1066.7
-100.57,32.24,1052.0
-100.49,32.24,1047.0
-100.41,32.24,1046.8
-100.33,32.24,1053.7
-100.25,32.24,1066.9
-100.17,32.24,1088.4
-100.09,32.24,1110.2
-100.01,32.24,1130.1
-99.93,32.24,1145.9
-99.85,32.24,1155.3
-99.77,32.24,1157.0
-99.69,32.24,1155.4
-99.61,32.24,1147.5
-99.53,32.24,1137.4
-99.45,32.24,1126.0
-99.37,32.24,1110.9
-99.29,32.24,1095.7
-99.21,32.24,1074.2
-99.13,32.24,1051.7
-99.05,32.24,1028.8
-98.97,32.24,1003.7
-98.89,32.24,979.3
-98.81,32.24,951.9
-98.73,32.24,914.8
-98.65,32.24,872.7
-98.57,32.24,822.4
-98.49,32.24,765.8
-98.41,32.24,707.4
-98.33,32.24,647.3
-98.25,32.24,582.7
-98.17,32.24,525.4
-98.09,32.24,478.3
-98.01,32.24,441.4
-97.93,32.24,421.2
-97.85,32.24,415.7
-97.77,32.24,420.4
-97.69,32.24,430.9
-97.61,32.24,443.5
-97.53,32.24,452.9
-97.45,32.24,458.3
-97.37,32.24,461.0
-97.29,32.24,454.7
-97.21,32.24,443.5
-97.13,32.24,431.4
-97.05,32.24,419.8
-96.97,32.24,405.3
-96.89,32.24,388.7
-96.81,32.24,368.4
-96.73,32.24,350.0
-96.65,32.24,332.6
-96.57,32.24,317.7
-96.49,32.24,303.8
-96.41,32.24,290.5
-96.33,32.24,281.2
-96.25,32.24,266.4
-96.17,32.24,255.2
-96.09,32.24,247.3
-96.01,32.24,236.5
-95.93,32.24,224.8
-95.85,32.24,214.7
-95.77,32.24,213.0
-95.69,32.24,212.8
-95.61,32.24,202.7
-95.53,32.24,191.0
-95.45,32.24,185.5
-95.37,32.24,179.8
-95.29,32.24,176.5
-95.21,32.24,173.9
-95.13,32.24,166.3
-95.05,32.24,162.4
-94.97,32.24,159.6
-94.89,32.24,157.1
-94.81,32.24,152.6
-94.73,32.24,146.2
-94.65,32.24,143.5
-94.57,32.24,142.1
-94.49,32.24,138.0
-94.41,32.24,136.1
-94.33,32.24,135.6
-94.25,32.24,131.5
-94.17,32.24,123.6
-94.09,32.24,119.9
-94.01,32.24,116.9
-93.93,32.24,109.0
-102.97,32.32,958.5
-102.89,32.32,972.3
-102.81,32.32,988.0
-102.73,32.32,1006.0
-102.65,32.32,1022.4
-102.57,32.32,1041.7
-102.49,32.32,1057.8
-102.41,32.32,1077.7
-102.33,32.32,1098.6
-102.25,32.32,1116.3
-102.17,32.32,1134.9
-102.09,32.32,1147.3
-102.01,32.32,1163.6
-101.93,32.32,1182.2
-101.85,32.32,1198.9
-101.77,32.32,1212.3
-101.69,32.32,1224.4
-101.61,32.32,1237.5
-101.53,32.32,1246.1
-101.45,32.32,1249.8
-101.37,32.32,1251.0
-101.29,32.32,1246.3
-101.21,32.32,1239.3
-101.13,32.32,1227.8
-101.05,32.32,1205.9
-100.97,32.32,1181.3
-100.89,32.32,1153.6
-100.81,32.32,1125.2
-100.73,32.32,1100.6
-100.65,32.32,1077.6
-100.57,32.32,1059.7
-100.49,32.32,1058.1
-100.41,32.32,1060.8
-100.33,32.32,1068.7
-100.25,32.32,1081.4
-100.17,32.32,1098.4
-100.09,32.32,1118.5
-100.01,32.32,1141.4
-99.93,32.32,1157.1
-99.85,32.32,1163.4
-99.77,32.32,1166.4
-99.69,32.32,1166.5
-99.61,32.32,1161.0
-99.53,32.32,1147.4
-99.45,32.32,1132.3
-99.37,32.32,1117.9
-99.29,32.32,1101.1
-99.21,32.32,1079.0
-99.13,32.32,1057.9
-99.05,32.32,1034.6
-98.97,32.32,1008.6
-98.89,32.32,982.6
-98.81,32.32,955.3
-98.73,32.32,919.9
-98.65,32.32,877.7
-98.57,32.32,828.2
-98.49,32.32,774.4
-98.41,32.32,719.0
-98.33,32.32,661.3
-98.25,32.32,596.3
-98.17,32.32,537.6
-98.09,32.32,487.4
-98.01,32.32,452.4
-97.93,32.32,433.5
-97.85,32.32,427.7
-97.77,32.32,433.4
-97.69,32.32,440.1
-97.61,32.32,449.0
-97.53,32.32,458.6
-97.45,32.32,466.8
-97.37,32.32,468.2
-97.29,32.32,457.2
-97.21,32.32,440.7
-97.13,32.32,426.7
-97.05,32.32,416.0
-96.97,32.32,401.3
-96.89,32.32,383.0
-96.81,32.32,364.9
-96.73,32.32,350.1
-96.65,32.32,334.6
-96.57,32.32,321.1
-96.49,32.32,303.2
-96.41,32.32,286.9
-96.33,32.32,280.5
-96.25,32.32,266.4
-96.17,32.32,252.8
-96.09,32.32,245.1
-96.01,32.32,234.2
-95.93,32.32,227.0
-95.85,32.32,219.7
-95.77,32.32,212.1
-95.69,32.32,207.2
-95.61,32.32,198.0
-95.53,32.32,190.5
-95.45,32.32,186.6
-95.37,32.32,181.6
-95.29,32.32,177.8
-95.21,32.32,170.7
-95.13,32.32,161.6
-95.05,32.32,158.0
-94.97,32.32,156.9
-94.89,32.32,152.9
-94.81,32.32,146.3
-94.73,32.32,141.5
-94.65,32.32,141.0
-94.57,32.32,139.9
-94.49,32.32,134.3
-94.41,32.32,132.8
-94.33,32.32,129.6
-94.25,32.32,124.1
-94.17,32.32,119.7
-94.09,32.32,116.2
-94.01,32.32,110.0
-93.93,32.32,104.2
-102.97,32.4,973.4
-102.89,32.4,987.2
-102.81,32.4,1002.4
-102.73,32.4,1021.5
-102.65,32.4,1041.9
-102.57,32.4,1061.1
-102.49,32.4,1080.0
-102.41,32.4,1100.4
-102.33,32.4,1118.7
-102.25,32.4,1135.8
-102.17,32.4,1156.7
-102.09,32.4,1172.0
-102.01,32.4,1186.5
-101.93,32.4,1204.2
-101.85,32.4,1222.6
-101.77,32.4,1237.1
-101.69,32.4,1247.5
-101.61,32.4,1258.6
-101.53,32.4,1267.2
-101.45,32.4,1269.7
-101.37,32.4,1271.1
-101.29,32.4,1267.3
-101.21,32.4,1256.1
-101.13,32.4,1240.2
-101.05,32.4,1221.3
-100.97,32.4,1198.8
-100.89,32.4,1171.8
-100.81,32.4,1140.1
-100.73,32.4,1109.5
-100.65,32.4,1085.0
-100.57,32.4,1071.4
-100.49,32.4,1068.3
-100.41,32.4,1072.4
-100.33,32.4,1081.5
-100.25,32.4,1092.7
-100.17,32.4,1108.4
-100.09,32.4,1127.3
-100.01,32.4,1147.8
-99.93,32.4,1162.8
-99.85,32.4,1169.5
-99.77,32.4,1174.8
-99.69,32.4,1177.3
-99.61,32.4,1171.7
-99.53,32.4,1156.2
-99.45,32.4,1139.3
-99.37,32.4,1124.4
-99.29,32.4,1105.1
-99.21,32.4,1083.2
-99.13,32.4,1065.4
-99.05,32.4,1042.1
-98.97,32.4,1014.3
-98.89,32.4,985.5
-98.81,32.4,955.3
-98.73,32.4,925.2
-98.65,32.4,885.8
-98.57,32.4,835.9
-98.49,32.4,783.7
-98.41,32.4,728.4
-98.33,32.4,669.6
-98.25,32.4,607.4
-98.17,32.4,552.5
-98.09,32.4,500.8
-98.01,32.4,462.5
-97.93,32.4,440.9
-97.85,32.4,433.5
-97.77,32.4,441.0
-97.69,32.4,448.8
-97.61,32.4,456.5
-97.53,32.4,463.7
-97.45,32.4,470.7
-97.37,32.4,471.7
-97.29,32.4,460.1
-97.21,32.4,443.6
-97.13,32.4,427.0
-97.05,32.4,413.2
-96.97,32.4,400.3
-96.89,32.4,381.0
-96.81,32.4,362.2
-96.73,32.4,347.8
-96.65,32.4,333.4
-96.57,32.4,320.3
-96.49,32.4,303.3
-96.41,32.4,286.7
-96.33,32.4,278.1
-96.25,32.4,264.2
-96.17,32.4,250.8
-96.09,32.4,239.1
-96.01,32.4,227.5
-95.93,32.4,224.6
-95.85,32.4,218.9
-95.77,32.4,206.8
-95.69,32.4,199.3
-95.61,32.4,193.9
-95.53,32.4,188.8
-95.45,32.4,184.1
-95.37,32.4,176.5
-95.29,32.4,172.3
-95.21,32.4,165.1
-95.13,32.4,157.5
-95.05,32.4,154.5
-94.97,32.4,154.3
-94.89,32.4,150.1
-94.81,32.4,143.4
-94.73,32.4,140.1
-94.65,32.4,138.4
-94.57,32.4,136.6
-94.49,32.4,131.5
-94.41,32.4,129.1
-94.33,32.4,124.4
-94.25,32.4,119.0
-94.17,32.4,117.5
-94.09,32.4,114.0
-94.01,32.4,108.4
-93.93,32.4,104.8
-102.97,32.48,985.8
-102.89,32.48,1002.6
-102.81,32.48,1019.5
-102.73,32.48,1043.9
-102.65,32.48,1063.8
-102.57,32.48,1078.4
-102.49,32.48,1099.0
-102.41,32.48,1118.9
-102.33,32.48,1137.7
-102.25,32.48,1158.7
-102.17,32.48,1178.5
-102.09,32.48,1195.5
-102.01,32.48,1210.4
-101.93,32.48,1226.5
-101.85,32.48,1246.2
-101.77,32.48,1263.3
-101.69,32.48,1273.9
-101.61,32.48,1279.7
-101.53,32.48,1286.2
-101.45,32.48,1289.7
-101.37,32.48,1290.3
-101.29,32.48,1287.0
-101.21,32.48,1275.6
-101.13,32.48,1257.6
-101.05,32.48,1237.9
-100.97,32.48,1213.9
-100.89,32.48,1186.0
-100.81,32.48,1155.2
-100.73,32.48,1122.0
-100.65,32.48,1097.3
-100.57,32.48,1083.7
-100.49,32.48,1076.6
-100.41,32.48,1076.2
-100.33,32.48,1083.4
-100.25,32.48,1095.7
-100.17,32.48,1114.3
-100.09,32.48,1135.5
-100.01,32.48,1153.8
-99.93,32.48,1168.2
-99.85,32.48,1177.1
-99.77,32.48,1184.2
-99.69,32.48,1187.3
-99.61,32.48,1177.8
-99.53,32.48,1160.1
-99.45,32.48,1144.4
-99.37,32.48,1127.8
-99.29,32.48,1109.7
-99.21,32.48,1091.1
-99.13,32.48,1072.7
-99.05,32.48,1048.1
-98.97,32.48,1020.7
-98.89,32.48,991.8
-98.81,32.48,959.7
-98.73,32.48,927.6
-98.65,32.48,889.5
-98.57,32.48,841.5
-98.49,32.48,789.3
-98.41,32.48,732.6
-98.33,32.48,673.6
-98.25,32.48,613.9
-98.17,32.48,559.7
-98.09,32.48,510.1
-98.01,32.48,475.2
-97.93,32.48,451.2
-97.85,32.48,438.4
-97.77,32.48,442.8
-97.69,32.48,453.0
-97.61,32.48,461.5
-97.53,32.48,467.1
-97.45,32.48,469.1
-97.37,32.48,468.6
-97.29,32.48,461.2
-97.21,32.48,450.4
-97.13,32.48,432.8
-97.05,32.48,413.7
-96.97,32.48,398.4
-96.89,32.48,378.4
-96.81,32.48,359.1
-96.73,32.48,345.2
-96.65,32.48,331.0
-96.57,32.48,314.7
-96.49,32.48,299.9
-96.41,32.48,285.9
-96.33,32.48,273.7
-96.25,32.48,263.1
-96.17,32.48,252.9
-96.09,32.48,238.2
-96.01,32.48,224.9
-95.93,32.48,219.3
-95.85,32.48,213.5
-95.77,32.48,203.5
-95.69,32.48,194.9
-95.61,32.48,190.1
-95.53,32.48,184.2
-95.45,32.48,178.9
-95.37,32.48,170.0
-95.29,32.48,165.7
-95.21,32.48,159.8
-95.13,32.48,154.6
-95.05,32.48,153.8
-94.97,32.48,155.1
-94.89,32.48,149.2
-94.81,32.48,140.9
-94.73,32.48,137.5
-94.65,32.48,134.8
-94.57,32.48,132.8
-94.49,32.48,129.7
-94.41,32.48,123.9
-94.33,32.48,117.7
-94.25,32.48,115.4
-94.17,32.48,116.4
-94.09,32.48,113.2
-94.01,32.48,107.1
-102.97,32.56,1002.5
-102.89,32.56,1017.9
-102.81,32.56,1038.8
-102.73,32.56,1066.8
-102.65,32.56,1085.3
-102.57,32.56,1098.8
-102.49,32.56,1119.1
-102.41,32.56,1139.4
-102.33,32.56,1159.7
-102.25,32.56,1181.8
-102.17,32.56,1201.4
-102.09,32.56,1219.9
-102.01,32.56,1235.9
-101.93,32.56,1252.2
-101.85,32.56,1267.1
-101.77,32.56,1282.0
-101.69,32.56,1295.3
-101.61,32.56,1302.1
-101.53,32.56,1305.9
-101.45,32.56,1309.0
-101.37,32.56,1308.2
-101.29,32.56,1302.9
-101.21,32.56,1293.4
-101.13,32.56,1275.4
-101.05,32.56,1252.4
-100.97,32.56,1225.9
-100.89,32.56,1194.3
-100.81,32.56,1165.3
-100.73,32.56,1136.3
-100.65,32.56,1109.9
-100.57,32.56,1094.1
-100.49,32.56,1085.6
-100.41,32.56,1082.5
-100.33,32.56,1087.5
-100.25,32.56,1101.6
-100.17,32.56,1121.9
-100.09,32.56,1142.5
-100.01,32.56,1160.4
-99.93,32.56,1174.3
-99.85,32.56,1185.1
-99.77,32.56,1192.6
-99.69,32.56,1192.3
-99.61,32.56,1182.1
-99.53,32.56,1168.8
-99.45,32.56,1152.7
-99.37,32.56,1133.7
-99.29,32.56,1116.4
-99.21,32.56,1097.9
-99.13,32.56,1075.6
-99.05,32.56,1047.9
-98.97,32.56,1021.8
-98.89,32.56,995.3
-98.81,32.56,962.1
-98.73,32.56,926.6
-98.65,32.56,887.7
-98.57,32.56,843.3
-98.49,32.56,794.4
-98.41,32.56,739.7
-98.33,32.56,679.4
-98.25,32.56,617.5
-98.17,32.56,563.9
-98.09,32.56,518.5
-98.01,32.56,486.3
-97.93,32.56,461.0
-97.85,32.56,446.2
-97.77,32.56,446.2
-97.69,32.56,456.6
-97.61,32.56,465.7
-97.53,32.56,470.8
-97.45,32.56,470.7
-97.37,32.56,466.2
-97.29,32.56,457.3
-97.21,32.56,447.8
-97.13,32.56,433.4
-97.05,32.56,414.3
-96.97,32.56,396.1
-96.89,32.56,376.4
-96.81,32.56,357.8
-96.73,32.56,345.8
-96.65,32.56,331.7
-96.57,32.56,313.8
-96.49,32.56,298.8
-96.41,32.56,283.0
-96.33,32.56,269.4
-96.25,32.56,260.3
-96.17,32.56,251.7
-96.09,32.56,239.3
-96.01,32.56,225.7
-95.93,32.56,216.0
-95.85,32.56,209.0
-95.77,32.56,200.7
-95.69,32.56,192.0
-95.61,32.56,185.5
-95.53,32.56,178.8
-95.45,32.56,175.6
-95.37,32.56,169.7
-95.29,32.56,163.2
-95.21,32.56,155.8
-95.13,32.56,151.6
-95.05,32.56,152.1
-94.97,32.56,150.5
-94.89,32.56,143.2
-94.81,32.56,135.0
-94.73,32.56,130.4
-94.65,32.56,127.6
-94.57,32.56,126.0
-94.49,32.56,124.9
-94.41,32.56,120.3
-94.33,32.56,114.2
-94.25,32.56,112.6
-94.17,32.56,112.2
-94.09,32.56,109.0
-94.01,32.56,105.2
-102.97,32.64,1021.8
-102.89,32.64,1038.1
-102.81,32.64,1059.5
-102.73,32.64,1084.5
-102.65,32.64,1103.6
-102.57,32.64,1120.2
-102.49,32.64,1139.2
-102.41,32.64,1162.6
-102.33,32.64,1185.2
-102.25,32.64,1203.1
-102.17,32.64,1222.9
-102.09,32.64,1241.4
-102.01,32.64,1255.0
-101.93,32.64,1270.3
-101.85,32.64,1283.6
-101.77,32.64,1297.8
-101.69,32.64,1311.2
-101.61,32.64,1321.4
-101.53,32.64,1326.7
-101.45,32.64,1328.5
-101.37,32.64,1325.1
-101.29,32.64,1317.0
-101.21,32.64,1307.8
-101.13,32.64,1290.4
-101.05,32.64,1265.4
-100.97,32.64,1239.0
-100.89,32.64,1208.4
-100.81,32.64,1176.5
-100.73,32.64,1146.8
-100.65,32.64,1118.8
-100.57,32.64,1101.5
-100.49,32.64,1094.9
-100.41,32.64,1092.9
-100.33,32.64,1098.8
-100.25,32.64,1113.4
-100.17,32.64,1131.5
-100.09,32.64,1148.3
-100.01,32.64,1164.8
-99.93,32.64,1180.3
-99.85,32.64,1193.6
-99.77,32.64,1200.9
-99.69,32.64,1196.0
-99.61,32.64,1183.8
-99.53,32.64,1173.2
-99.45,32.64,1157.5
-99.37,32.64,1137.2
-99.29,32.64,1118.7
-99.21,32.64,1098.4
-99.13,32.64,1074.2
-99.05,32.64,1047.7
-98.97,32.64,1024.4
-98.89,32.64,996.1
-98.81,32.64,962.4
-98.73,32.64,928.0
-98.65,32.64,888.0
-98.57,32.64,843.9
-98.49,32.64,797.5
-98.41,32.64,744.0
-98.33,32.64,684.0
-98.25,32.64,624.2
-98.17,32.64,571.3
-98.09,32.64,527.6
-98.01,32.64,494.5
-97.93,32.64,468.5
-97.85,32.64,454.6
-97.77,32.64,454.1
-97.69,32.64,462.0
-97.61,32.64,471.1
-97.53,32.64,473.8
-97.45,32.64,471.7
-97.37,32.64,466.4
-97.29,32.64,455.4
-97.21,32.64,444.6
-97.13,32.64,431.0
-97.05,32.64,412.5
-96.97,32.64,393.2
-96.89,32.64,374.6
-96.81,32.64,355.6
-96.73,32.64,342.3
-96.65,32.64,326.5
-96.57,32.64,308.5
-96.49,32.64,294.8
-96.41,32.64,280.2
-96.33,32.64,266.9
-96.25,32.64,256.9
-96.17,32.64,246.2
-96.09,32.64,232.4
-96.01,32.64,222.0
-95.93,32.64,213.9
-95.85,32.64,205.9
-95.77,32.64,196.1
-95.69,32.64,188.8
-95.61,32.64,184.0
-95.53,32.64,177.6
-95.45,32.64,173.2
-95.37,32.64,167.1
-95.29,32.64,160.3
-95.21,32.64,152.5
-95.13,32.64,148.2
-95.05,32.64,148.1
-94.97,32.64,144.1
-94.89,32.64,136.2
-94.81,32.64,132.0
-94.73,32.64,128.3
-94.65,32.64,122.5
-94.57,32.64,119.9
-94.49,32.64,120.6
-94.41,32.64,117.8
-94.33,32.64,111.6
-94.25,32.64,106.9
-94.17,32.64,106.6
-94.09,32.64,103.6
-94.01,32.64,101.3
-102.97,32.72,1035.0
-102.89,32.72,1057.4
-102.81,32.72,1077.2
-102.73,32.72,1097.8
-102.65,32.72,1117.2
-102.57,32.72,1139.9
-102.49,32.72,1162.1
-102.41,32.72,1185.5
-102.33,32.72,1207.8
-102.25,32.72,1223.8
-102.17,32.72,1241.6
-102.09,32.72,1259.0
-102.01,32.72,1274.8
-101.93,32.72,1290.4
-101.85,32.72,1300.8
-101.77,32.72,1314.2
-101.69,32.72,1326.2
-101.61,32.72,1335.6
-101.53,32.72,1340.7
-101.45,32.72,1343.8
-101.37,32.72,1341.9
-101.29,32.72,1333.6
-101.21,32.72,1322.2
-101.13,32.72,1304.6
-101.05,32.72,1277.7
-100.97,32.72,1249.0
-100.89,32.72,1218.9
-100.81,32.72,1183.5
-100.73,32.72,1150.6
-100.65,32.72,1121.8
-100.57,32.72,1104.3
-100.49,32.72,1100.6
-100.41,32.72,1100.2
-100.33,32.72,1104.7
-100.25,32.72,1118.4
-100.17,32.72,1138.4
-100.09,32.72,1154.9
-100.01,32.72,1170.4
-99.93,32.72,1187.4
-99.85,32.72,1200.8
-99.77,32.72,1207.8
-99.69,32.72,1202.8
-99.61,32.72,1191.7
-99.53,32.72,1179.4
-99.45,32.72,1163.5
-99.37,32.72,1143.3
-99.29,32.72,1122.1
-99.21,32.72,1098.8
-99.13,32.72,1074.4
-99.05,32.72,1049.2
-98.97,32.72,1023.8
-98.89,32.72,993.9
-98.81,32.72,962.7
-98.73,32.72,930.5
-98.65,32.72,890.5
-98.57,32.72,844.7
-98.49,32.72,796.3
-98.41,32.72,743.6
-98.33,32.72,688.7
-98.25,32.72,633.3
-98.17,32.72,581.7
-98.09,32.72,537.6
-98.01,32.72,502.6
-97.93,32.72,476.4
-97.85,32.72,462.4
-97.77,32.72,460.9
-97.69,32.72,466.2
-97.61,32.72,474.2
-97.53,32.72,476.0
-97.45,32.72,472.7
-97.37,32.72,466.9
-97.29,32.72,455.4
-97.21,32.72,444.4
-97.13,32.72,428.8
-97.05,32.72,411.3
-96.97,32.72,392.3
-96.89,32.72,374.8
-96.81,32.72,358.1
-96.73,32.72,340.5
-96.65,32.72,320.6
-96.57,32.72,304.7
-96.49,32.72,292.0
-96.41,32.72,277.6
-96.33,32.72,265.2
-96.25,32.72,254.8
-96.17,32.72,240.1
-96.09,32.72,226.3
-96.01,32.72,220.9
-95.93,32.72,212.9
-95.85,32.72,200.9
-95.77,32.72,189.9
-95.69,32.72,185.0
-95.61,32.72,179.4
-95.53,32.72,173.7
-95.45,32.72,167.7
-95.37,32.72,160.6
-95.29,32.72,155.2
-95.21,32.72,149.6
-95.13,32.72,146.9
-95.05,32.72,145.2
-94.97,32.72,140.0
-94.89,32.72,134.3
-94.81,32.72,132.9
-94.73,32.72,128.1
-94.65,32.72,121.0
-94.57,32.72,117.8
-94.49,32.72,118.9
-94.41,32.72,114.3
-94.33,32.72,107.3
-94.25,32.72,101.4
-94.17,32.72,100.1
-94.09,32.72,98.1
-94.01,32.72,96.9
-102.97,32.8,1047.6
-102.89,32.8,1072.0
-102.81,32.8,1092.8
-102.73,32.8,1113.0
-102.65,32.8,1133.4
-102.57,32.8,1158.8
-102.49,32.8,1183.2
-102.41,32.8,1201.5
-102.33,32.8,1220.9
-102.25,32.8,1239.7
-102.17,32.8,1255.3
-102.09,32.8,1272.0
-102.01,32.8,1291.9
-101.93,32.8,1308.3
-101.85,32.8,1316.2
-101.77,32.8,1327.2
-101.69,32.8,1339.6
-101.61,32.8,1349.0
-101.53,32.8,1355.7
-101.45,32.8,1358.7
-101.37,32.8,1357.5
-101.29,32.8,1349.4
-101.21,32.8,1335.7
-101.13,32.8,1318.1
-101.05,32.8,1287.6
-100.97,32.8,1254.5
-100.89,32.8,1223.0
-100.81,32.8,1188.8
-100.73,32.8,1155.9
-100.65,32.8,1126.6
-100.57,32.8,1107.0
-100.49,32.8,1102.7
-100.41,32.8,1103.2
-100.33,32.8,1107.4
-100.25,32.8,1119.2
-100.17,32.8,1137.6
-100.09,32.8,1155.2
-100.01,32.8,1171.8
-99.93,32.8,1188.5
-99.85,32.8,1201.4
-99.77,32.8,1208.2
-99.69,32.8,1205.9
-99.61,32.8,1197.2
-99.53,32.8,1183.2
-99.45,32.8,1169.3
-99.37,32.8,1149.9
-99.29,32.8,1125.5
-99.21,32.8,1101.3
-99.13,32.8,1079.4
-99.05,32.8,1054.9
-98.97,32.8,1025.6
-98.89,32.8,995.1
-98.81,32.8,963.1
-98.73,32.8,929.2
-98.65,32.8,888.4
-98.57,32.8,845.6
-98.49,32.8,796.8
-98.41,32.8,744.1
-98.33,32.8,691.6
-98.25,32.8,639.5
-98.17,32.8,588.9
-98.09,32.8,544.6
-98.01,32.8,509.7
-97.93,32.8,482.8
-97.85,32.8,468.2
-97.77,32.8,464.2
-97.69,32.8,466.1
-97.61,32.8,472.9
-97.53,32.8,474.7
-97.45,32.8,469.1
-97.37,32.8,462.9
-97.29,32.8,452.5
-97.21,32.8,442.8
-97.13,32.8,426.2
-97.05,32.8,408.0
-96.97,32.8,391.6
-96.89,32.8,376.9
-96.81,32.8,361.0
-96.73,32.8,338.2
-96.65,32.8,317.5
-96.57,32.8,301.8
-96.49,32.8,286.7
-96.41,32.8,270.4
-96.33,32.8,259.9
-96.25,32.8,249.7
-96.17,32.8,235.1
-96.09,32.8,227.1
-96.01,32.8,222.4
-95.93,32.8,209.1
-95.85,32.8,196.4
-95.77,32.8,186.0
-95.69,32.8,179.5
-95.61,32.8,173.0
-95.53,32.8,167.6
-95.45,32.8,161.3
-95.37,32.8,155.6
-95.29,32.8,150.5
-95.21,32.8,145.1
-95.13,32.8,141.2
-95.05,32.8,139.1
-94.97,32.8,136.2
-94.89,32.8,131.4
-94.81,32.8,128.2
